id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CPSF1EXOSC2	9	2.1886e-07	1.147e-06	7.7e-05	61	9	-1.1509	1.0	1.0	0.999999	4229	0	-1.1509
NUDT21ZC3H18	9	2.3755e-07	1.147e-06	7.7e-05	62	9	-0.87816	1.0	1.0	0.999999	4271	0	-0.87816
AQRSKIV2L2	9	2.4747e-07	1.147e-06	7.7e-05	63	9	-1.0874	1.0	1.0	0.999999	4269	0	-1.0874
CPSF1UPF3B	9	2.486e-07	1.147e-06	7.7e-05	64	9	-1.0279	1.0	1.0	0.999999	4228	0	-1.0279
PAPOLAcontrol	72	2.7123e-07	1.2617e-05	0.000356	65	50	-0.30766	1.0	1.0	0.999999	4308	3	-0.30766
HNRNPH1EXOSC9	9	2.7354e-07	3.441e-06	0.000135	66	8	-1.1841	0.99631	0.99618	0.999999	3437	0	-1.1841
NCBP1BRCA2	9	2.7566e-07	3.441e-06	0.000135	67	6	-1.2526	0.42878	0.71251	0.999999	2098	3	-1.2526
FIP1L1PAF1	9	2.7862e-07	3.441e-06	0.000135	68	9	-0.82683	1.0	1.0	0.999999	4251	0	-0.82683
HNRNPH1RBM27	9	3.0904e-07	3.441e-06	0.000135	69	9	-1.1188	1.0	1.0	0.999999	4270	0	-1.1188
CPSF1SMG6	9	3.2489e-07	3.441e-06	0.000135	70	9	-1.2992	0.99999	0.99999	0.999999	4149	0	-1.2992
CPSF1EXOSC8	9	3.3095e-07	3.441e-06	0.000135	71	9	-1.0744	1.0	1.0	0.999999	4236	0	-1.0744
NCBP1ZCCHC8	9	3.3404e-07	3.441e-06	0.000135	72	6	-1.5711	0.33726	0.63527	0.999999	1962	2	-1.5711
CPSF1SF3B1	9	3.6879e-07	3.441e-06	0.000135	73	9	-1.024	1.0	1.0	0.999999	4268	0	-1.024
FIP1L1SMG5	9	3.6988e-07	3.441e-06	0.000135	74	9	-0.74848	1.0	1.0	0.999999	4267	0	-0.74848
FIP1L1RBM27	9	3.7091e-07	3.441e-06	0.000135	75	9	-0.7992	1.0	0.99999	0.999999	4212	0	-0.7992
FIP1L1SMG7	9	4.241e-07	3.441e-06	0.000135	76	9	-0.7485	1.0	1.0	0.999999	4266	0	-0.7485
CDK12ZC3H3	9	4.3052e-07	3.441e-06	0.000135	77	7	-0.4546	0.93179	0.97156	0.999999	2939	1	-0.4546
CCNL2EXOSC2	9	4.4752e-07	3.441e-06	0.000135	78	9	-0.92898	1.0	1.0	0.999999	4265	0	-0.92898
HNRNPH1EXOSC4	9	4.7841e-07	3.441e-06	0.000135	79	9	-1.004	1.0	1.0	0.999999	4264	0	-1.004
CPSF1HNRNPC	9	5.0559e-07	3.441e-06	0.000135	80	9	-1.0851	1.0	1.0	0.999999	4258	0	-1.0851
FIP1L1RBM7	9	5.0906e-07	3.441e-06	0.000135	81	9	-1.0148	0.99999	0.99999	0.999999	4198	0	-1.0148
AQRZC3H18	9	5.0974e-07	3.441e-06	0.000135	82	9	-0.93323	1.0	1.0	0.999999	4263	0	-0.93323
FIP1L1EXOSC6	9	5.2385e-07	3.441e-06	0.000135	83	9	-0.78916	1.0	1.0	0.999999	4261	0	-0.78916
CPSF2EXOSC1	9	5.2871e-07	3.441e-06	0.000135	84	9	-0.96302	1.0	1.0	0.999999	4217	0	-0.96302
CPSF1BCL2L1	9	5.4338e-07	3.441e-06	0.000135	85	9	-1.1969	1.0	1.0	0.999999	4260	0	-1.1969
AQRMDM2	9	5.479e-07	3.441e-06	0.000135	86	8	-1.1264	0.99865	0.99864	0.999999	3617	0	-1.1264
CPSF1DIS3	9	5.5258e-07	3.441e-06	0.000135	87	9	-1.2492	1.0	0.99999	0.999999	4201	0	-1.2492
AQRNCBP1	9	5.6268e-07	3.441e-06	0.000135	88	8	-1.259	0.9987	0.99869	0.999999	3627	0	-1.259
NCBP1ZC3H18	9	5.8163e-07	3.441e-06	0.000135	89	6	-1.5217	0.99493	0.99484	0.999999	3368	0	-1.5217
NUDT21SMG1	9	5.9645e-07	3.441e-06	0.000135	90	9	-1.0202	1.0	1.0	0.999999	4257	0	-1.0202
NUDT21SRRT	9	6.0312e-07	3.441e-06	0.000135	91	9	-1.0269	1.0	1.0	0.999999	4256	0	-1.0269
NCBP1THOC5	9	6.5344e-07	3.441e-06	0.000135	92	8	-1.586	0.98048	0.98732	0.999999	3135	1	-1.586
CPSF1SMG7	9	6.6021e-07	3.441e-06	0.000135	93	9	-1.0158	1.0	1.0	0.999999	4241	0	-1.0158
CPSF1SMG5	9	6.7724e-07	3.441e-06	0.000135	94	9	-0.8479	1.0	1.0	0.999999	4255	0	-0.8479
ELAC2NCBP1	9	6.9812e-07	3.441e-06	0.000135	95	6	-1.2179	0.6199	0.84721	0.999999	2418	3	-1.2179
NCBP1HNRNPC	9	7.0753e-07	3.441e-06	0.000135	96	8	-1.3922	0.99325	0.99336	0.999999	3316	1	-1.3922
HNRNPH1EXOSC8	9	7.3832e-07	3.441e-06	0.000135	97	9	-1.1988	0.99999	0.99999	0.999999	4151	0	-1.1988
FIP1L1EXOSC7	9	7.4037e-07	3.441e-06	0.000135	98	9	-1.0476	1.0	1.0	0.999999	4253	0	-1.0476
NCBP1PAF1	9	7.805e-07	3.441e-06	0.000135	99	6	-1.4282	0.39862	0.69008	0.999999	2055	3	-1.4282
WDR33EXOSC2	9	7.9004e-07	3.441e-06	0.000135	100	9	-0.96199	1.0	1.0	0.999999	4252	0	-0.96199
MOV10THOC5	9	8.4839e-07	3.441e-06	0.000135	101	5	-0.2885	0.48196	0.75143	0.999999	2180	3	-0.2885
AQRPABPN1	9	8.5019e-07	3.441e-06	0.000135	102	9	-1.4985	1.0	1.0	0.999999	4250	0	-1.4985
CPSF1EXOSC4	9	8.5703e-07	3.441e-06	0.000135	103	9	-1.1899	1.0	1.0	0.999999	4249	0	-1.1899
CPSF1SMG1	9	8.6708e-07	3.441e-06	0.000135	104	8	-1.2918	0.99838	0.99833	0.999999	3588	0	-1.2918
NUDT21ZCCHC8	9	8.701e-07	3.441e-06	0.000135	105	9	-0.77528	1.0	1.0	0.999999	4248	0	-0.77528
CPSF2SF3B1	9	8.7109e-07	3.441e-06	0.000135	106	9	-0.91538	0.99999	0.99999	0.999999	4190	0	-0.91538
FIP1L1BRCA2	9	8.849e-07	3.441e-06	0.000135	107	9	-0.73572	1.0	1.0	0.999999	4247	0	-0.73572
FIP1L1SF3B1	9	9.0073e-07	3.441e-06	0.000135	108	9	-0.97743	1.0	1.0	0.999999	4246	0	-0.97743
NUDT21MDM2	9	9.4806e-07	3.441e-06	0.000135	109	9	-1.032	1.0	1.0	0.999999	4245	0	-1.032
CPSF1SRRT	9	9.6212e-07	3.441e-06	0.000135	110	9	-1.2044	1.0	1.0	0.999999	4243	0	-1.2044
HNRNPH1ZC3H3	9	9.7426e-07	3.441e-06	0.000135	111	9	-0.95007	1.0	1.0	0.999999	4244	0	-0.95007
NCBP1UPF3B	9	1.0403e-06	5.735e-06	0.000205	112	7	-1.4795	0.99609	0.99594	0.999999	3428	0	-1.4795
CPSF1EXOSC7	9	1.0512e-06	5.735e-06	0.000205	113	9	-1.0816	1.0	1.0	0.999999	4242	0	-1.0816
SMN1EXOSC8	9	1.0998e-06	5.735e-06	0.000205	114	9	-0.70108	1.0	1.0	0.999999	4240	0	-0.70108
FIP1L1DCP1A	9	1.1593e-06	5.735e-06	0.000205	115	9	-0.71921	1.0	1.0	0.999999	4239	0	-0.71921
NCBP1DIS3L	9	1.1899e-06	5.735e-06	0.000205	116	6	-1.3027	0.79983	0.92559	0.999999	2678	3	-1.3027
CPSF1ZFC3H1	9	1.2314e-06	5.735e-06	0.000205	117	9	-1.2016	0.99999	0.99999	0.999999	4177	0	-1.2016
CCNCEXOSC2	9	1.3434e-06	5.735e-06	0.000205	118	9	-0.89162	0.99999	0.99999	0.999999	4168	0	-0.89162
HNRNPH1SMG6	9	1.4221e-06	5.735e-06	0.000205	119	9	-1.1217	1.0	1.0	0.999999	4237	0	-1.1217
NCBP1SMG5	9	1.4478e-06	5.735e-06	0.000205	120	6	-1.4627	0.32409	0.62055	0.999999	1929	2	-1.4627
SRSF11PAF1	9	1.4968e-06	5.735e-06	0.000205	121	9	-0.68075	1.0	1.0	0.999999	4235	0	-0.68075
NUDT21PTBP1	9	1.5297e-06	5.735e-06	0.000205	122	9	-0.89788	1.0	1.0	0.999999	4234	0	-0.89788
CPSF1PRMT5	9	1.6051e-06	8.0291e-06	0.000277	123	9	-1.0693	1.0	0.99999	0.999999	4205	0	-1.0693
AQRSF3B1	9	1.6248e-06	8.0291e-06	0.000277	124	9	-1.1728	0.99999	0.99999	0.999999	4160	0	-1.1728
CPSF2TRA2B	9	1.6471e-06	8.0291e-06	0.000277	125	9	-0.87535	1.0	1.0	0.999999	4233	0	-0.87535
HNRNPH1EXOSC1	9	1.6788e-06	8.0291e-06	0.000277	126	9	-0.96549	1.0	1.0	0.999999	4232	0	-0.96549
CCNCPTBP1	9	1.7053e-06	1.0323e-05	0.000318	127	9	-0.69457	1.0	1.0	0.999999	4231	0	-0.69457
CPSF4THOC5	9	1.7354e-06	1.0323e-05	0.000318	128	5	-0.34752	0.95483	0.98097	0.999999	3039	1	-0.34752
NUDT21ZFC3H1	9	1.7451e-06	1.0323e-05	0.000318	129	9	-1.1028	1.0	1.0	0.999999	4230	0	-1.1028
NCBP1SMG7	9	1.7475e-06	1.0323e-05	0.000318	130	6	-1.7547	0.92387	0.96871	0.999999	2914	2	-1.7547
FIP1L1THOC2	9	1.8535e-06	1.0323e-05	0.000318	131	9	-0.99889	0.99999	0.99999	0.999999	4154	0	-0.99889
SRSF11SKIV2L2	9	1.8588e-06	1.0323e-05	0.000318	132	9	-0.68072	1.0	1.0	0.999999	4227	0	-0.68072
HNRNPH1C17orf85	9	1.8808e-06	1.0323e-05	0.000318	133	9	-0.96071	0.99998	0.99998	0.999999	4132	0	-0.96071
CPSF2EXOSC2	9	1.8995e-06	1.0323e-05	0.000318	134	9	-1.2412	1.0	1.0	0.999999	4221	0	-1.2412
CPSF1THOC2	9	1.9548e-06	1.0323e-05	0.000318	135	8	-1.0784	0.99942	0.99943	0.999999	3767	0	-1.0784
HNRNPH1PAF1	9	2.0402e-06	1.0323e-05	0.000318	136	9	-1.3085	1.0	1.0	0.999999	4218	0	-1.3085
CPSF1BRCA2	9	2.1647e-06	1.0323e-05	0.000318	137	9	-0.94853	1.0	1.0	0.999999	4226	0	-0.94853
FIP1L1DIS3L	9	2.1856e-06	1.0323e-05	0.000318	138	9	-0.70934	1.0	1.0	0.999999	4225	0	-0.70934
NUDT21RBM27	9	2.1873e-06	1.0323e-05	0.000318	139	9	-0.76433	0.99997	0.99997	0.999999	4108	0	-0.76433
AQRHNRNPC	9	2.24e-06	1.0323e-05	0.000318	140	9	-0.9495	0.99999	0.99999	0.999999	4196	0	-0.9495
NUDT21C17orf85	9	2.2749e-06	1.0323e-05	0.000318	141	9	-0.74391	1.0	1.0	0.999999	4224	0	-0.74391
CPSF2RBM27	9	2.4399e-06	1.2617e-05	0.000356	142	9	-0.61337	1.0	1.0	0.999999	4222	0	-0.61337
CPSF2ZCCHC8	9	2.5184e-06	1.2617e-05	0.000356	143	9	-1.0266	0.99996	0.99996	0.999999	4087	0	-1.0266
CPSF1ZC3H18	9	2.5283e-06	1.2617e-05	0.000356	144	9	-0.94927	1.0	1.0	0.999999	4220	0	-0.94927
HNRNPH1SKIV2L2	9	2.577e-06	1.2617e-05	0.000356	145	9	-1.2109	0.99993	0.99992	0.999999	4039	0	-1.2109
PAPOLATRA2B	9	2.6011e-06	1.2617e-05	0.000356	146	9	-1.0681	1.0	1.0	0.999999	4219	0	-1.0681
NCBP1EXOSC2	9	2.6523e-06	1.2617e-05	0.000356	147	8	-1.2125	0.99455	0.99444	0.999999	3352	1	-1.2125
HNRNPH1ZCCHC8	9	2.68e-06	1.2617e-05	0.000356	148	9	-1.028	1.0	1.0	0.999999	4216	0	-1.028
NUDT21DIS3	9	2.7053e-06	1.2617e-05	0.000356	149	9	-0.89414	1.0	1.0	0.999999	4215	0	-0.89414
NCBP1RBM7	9	2.7296e-06	1.2617e-05	0.000356	150	7	-1.5535	0.99668	0.99656	0.999999	3457	0	-1.5535
HNRNPH1UPF2	9	2.7415e-06	1.2617e-05	0.000356	151	9	-1.2033	1.0	1.0	0.999999	4214	0	-1.2033
CDK11BEXOSC2	9	2.7688e-06	1.2617e-05	0.000356	152	9	-0.81688	0.99989	0.99988	0.999999	3988	0	-0.81688
MTAPNCBP1	9	2.9623e-06	1.2617e-05	0.000356	153	7	-1.4307	0.55905	0.8058	0.999999	2298	1	-1.4307
HNRNPH1SRRT	9	3.0498e-06	1.4911e-05	0.000415	154	9	-1.0047	1.0	1.0	0.999999	4213	0	-1.0047
AQRTHOC2	9	3.1392e-06	1.4911e-05	0.000415	155	9	-1.367	0.99994	0.99992	0.999999	4052	0	-1.367
AQREXOSC8	9	3.3589e-06	1.9499e-05	0.000539	156	9	-1.0361	0.99993	0.99992	0.999999	4033	0	-1.0361
HNRNPH1EXOSC2	9	3.5069e-06	2.1793e-05	0.00057	157	9	-1.0098	1.0	0.99999	0.999999	4211	0	-1.0098
CDK9PABPN1	9	3.5364e-06	2.1793e-05	0.00057	158	9	-1.0411	1.0	0.99999	0.999999	4210	0	-1.0411
RNGTTNCBP1	9	3.5446e-06	2.1793e-05	0.00057	159	8	-1.4336	0.86028	0.94989	0.999999	2787	1	-1.4336
CPSF6EXOSC2	9	3.6234e-06	2.1793e-05	0.00057	160	9	-0.7355	1.0	0.99999	0.999999	4209	0	-0.7355
CPSF1THOC5	9	3.6595e-06	2.1793e-05	0.00057	161	9	-0.89866	0.99999	0.99999	0.999999	4173	0	-0.89866
NUDT21SF3B1	9	3.7895e-06	2.1793e-05	0.00057	162	9	-0.79809	0.99989	0.99988	0.999999	3991	0	-0.79809
NUDT21ALYREF	9	3.7917e-06	2.1793e-05	0.00057	163	9	-0.82623	1.0	0.99999	0.999999	4208	0	-0.82623
AQRTHOC5	9	3.8436e-06	2.1793e-05	0.00057	164	9	-1.1715	1.0	0.99999	0.999999	4207	0	-1.1715
CPSF2DIS3L	9	3.8581e-06	2.1793e-05	0.00057	165	9	-0.82169	1.0	0.99999	0.999999	4206	0	-0.82169
SYMPKTHOC2	9	3.8843e-06	2.4087e-05	0.000619	166	9	-0.63135	1.0	0.99999	0.999999	4204	0	-0.63135
NUDT21SKIV2L2	9	3.9581e-06	2.4087e-05	0.000619	167	9	-0.96426	0.99997	0.99996	0.999999	4103	0	-0.96426
CPSF6EXOSC8	9	4.0119e-06	2.4087e-05	0.000619	168	9	-0.55371	1.0	0.99999	0.999999	4203	0	-0.55371
CCNCTHOC2	9	4.1961e-06	2.6381e-05	0.000666	169	9	-0.63195	1.0	0.99999	0.999999	4202	0	-0.63195
ZRSR2NCBP1	9	4.2422e-06	2.6381e-05	0.000666	170	6	-1.1855	0.40964	0.69827	0.999999	2068	3	-1.1855
CCNL2EXOSC8	9	4.46e-06	2.6381e-05	0.000666	171	9	-0.79392	1.0	0.99999	0.999999	4200	0	-0.79392
NUDT21DIS3L	9	4.8549e-06	2.8675e-05	0.000691	172	9	-0.84667	1.0	0.99999	0.999999	4199	0	-0.84667
NUDT21THOC5	9	4.9643e-06	2.8675e-05	0.000691	173	7	-0.86344	0.99344	0.99348	0.999999	3324	1	-0.86344
CPSF1RBM26	9	5.098e-06	2.8675e-05	0.000691	174	9	-0.9886	0.99999	0.99999	0.999999	4188	0	-0.9886
AQRSMG1	9	5.103e-06	2.8675e-05	0.000691	175	8	-1.0004	0.93571	0.97306	0.999999	2947	1	-1.0004
CPSF1DDX39B	9	5.193e-06	2.8675e-05	0.000691	176	9	-0.99574	0.99999	0.99999	0.999999	4197	0	-0.99574
AQRDIS3L	9	5.2028e-06	2.8675e-05	0.000691	177	9	-0.82336	0.99987	0.99986	0.999999	3975	0	-0.82336
CPSF1PABPN1	9	5.2615e-06	2.8675e-05	0.000691	178	9	-1.6014	0.99999	0.99999	0.999999	4195	0	-1.6014
CPSF2SMG1	9	5.34e-06	2.8675e-05	0.000691	179	9	-1.141	0.9999	0.99989	0.999999	4005	0	-1.141
FIP1L1EXOSC5	9	5.4128e-06	3.0969e-05	0.000738	180	9	-0.88009	0.99999	0.99999	0.999999	4194	0	-0.88009
PAPOLAEXOSC2	9	5.4482e-06	3.0969e-05	0.000738	181	9	-0.67703	0.99999	0.99999	0.999999	4193	0	-0.67703
CDK11BMDM2	9	5.6939e-06	3.3263e-05	0.000785	182	9	-0.68758	0.99999	0.99999	0.999999	4192	0	-0.68758
CDK19NCBP1	9	5.8269e-06	3.3263e-05	0.000785	183	6	-1.4789	0.93745	0.97369	0.999999	2951	1	-1.4789
TP53THOC5	9	5.9314e-06	3.5557e-05	0.000825	184	6	-0.22596	0.76417	0.90955	0.999999	2605	3	-0.22596
FIP1L1ZC3H3	9	5.9324e-06	3.5557e-05	0.000825	185	9	-0.55972	0.99999	0.99999	0.999999	4191	0	-0.55972
WDR33PABPN1	9	6.0658e-06	3.5557e-05	0.000825	186	9	-1.4685	0.99999	0.99999	0.999999	4189	0	-1.4685
NCBP1SRRT	9	6.363e-06	3.7851e-05	0.000874	187	9	-1.3058	0.99975	0.99976	0.999999	3902	0	-1.3058
PAPOLASRSF1	9	6.4454e-06	4.0145e-05	0.000907	188	9	-0.76752	0.99999	0.99999	0.999999	4187	0	-0.76752
NUDT21NCBP1	9	6.5604e-06	4.0145e-05	0.000907	189	9	-1.2856	0.99999	0.99999	0.999999	4180	0	-1.2856
HNRNPH1HNRNPC	9	6.5749e-06	4.0145e-05	0.000907	190	9	-0.83693	0.99999	0.99999	0.999999	4186	0	-0.83693
FIP1L1SMG1	9	6.8072e-06	4.0145e-05	0.000907	191	9	-1.0174	0.99999	0.99999	0.999999	4185	0	-1.0174
NCBP1DCP1A	9	6.8299e-06	4.2439e-05	0.000939	192	6	-1.6694	0.26878	0.55489	0.999999	1812	3	-1.6694
NCBP1EXOSC3	9	6.9018e-06	4.2439e-05	0.000939	193	6	-1.5383	0.45475	0.73155	0.999999	2133	3	-1.5383
CDK10EXOSC2	9	7.0369e-06	4.2439e-05	0.000939	194	9	-0.80917	0.99999	0.99999	0.999999	4184	0	-0.80917
CPSF2PTBP1	9	7.1367e-06	4.2439e-05	0.000939	195	9	-0.67786	0.99999	0.99999	0.999999	4183	0	-0.67786
CPSF2THOC2	9	7.3088e-06	4.7027e-05	0.00102	196	9	-0.99584	0.99996	0.99996	0.999999	4084	0	-0.99584
CDK11BSRRT	9	7.3728e-06	4.7027e-05	0.00102	197	9	-0.89493	0.99977	0.99978	0.999999	3910	0	-0.89493
HNRNPH1NXF1	9	7.3969e-06	4.7027e-05	0.00102	198	9	-1.0987	0.99999	0.99999	0.999999	4182	0	-1.0987
DROSHAEXOSC2	9	7.4333e-06	4.7027e-05	0.00102	199	9	-0.98141	0.99999	0.99999	0.999999	4181	0	-0.98141
HNRNPH1BRCA2	9	7.4629e-06	4.9321e-05	0.001038	200	9	-0.99995	0.99997	0.99996	0.999999	4089	0	-0.99995
NCBP1EXOSC8	9	7.5408e-06	4.9321e-05	0.001038	201	8	-1.1715	0.99688	0.99678	0.999999	3475	0	-1.1715
