id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CNOT7PTBP1	9	8.5603e-09	1.147e-06	0.000177	15	9	-0.95001	1.0	1.0	0.999999	4312	0	-0.95001
ZRSR2NCBP1	9	1.1957e-08	1.147e-06	0.000177	16	6	-0.89029	0.88871	0.94824	0.999999	3351	1	-0.89029
CPSF6control	72	1.2978e-08	1.147e-06	0.000177	17	49	-0.24277	0.9991	1.0	0.999999	4123	10	-0.24277
NCBP1HNRNPC	9	2.8686e-08	1.147e-06	0.000177	18	8	-0.92061	0.99694	0.99685	0.999999	4003	0	-0.92061
PAPOLAEXOSC8	9	3.0323e-08	1.147e-06	0.000177	19	9	-0.64084	0.99999	0.99999	0.999999	4286	0	-0.64084
MOV10NCBP1	9	3.0852e-08	1.147e-06	0.000177	20	6	-0.78968	0.51041	0.76299	0.999999	2530	3	-0.78968
NUDT21SRRT	9	3.1778e-08	1.147e-06	0.000177	21	9	-0.65527	1.0	0.99999	0.999999	4293	0	-0.65527
SMN1SMG1	9	3.5531e-08	1.147e-06	0.000177	22	9	-0.70638	1.0	1.0	0.999999	4311	0	-0.70638
DBR1NCBP1	9	6.7945e-08	1.147e-06	0.000177	23	7	-0.98954	0.85969	0.93612	0.999999	3257	2	-0.98954
CNOT7SRRT	9	7.2705e-08	1.147e-06	0.000177	24	9	-0.55921	0.99996	0.99995	0.999999	4252	0	-0.55921
NUDT21MDM2	9	8.0715e-08	1.147e-06	0.000177	25	8	-0.6545	0.98523	0.98562	0.999999	3775	1	-0.6545
HNRNPH1SMG7	9	1.277e-07	1.147e-06	0.000177	26	8	-0.86146	0.99834	0.99829	0.999999	4067	0	-0.86146
CCNCSMG1	9	1.5912e-07	1.147e-06	0.000177	27	8	-0.58893	0.95989	0.97373	0.999999	3603	1	-0.58893
HNRNPH1UPF2	9	1.7383e-07	1.147e-06	0.000177	28	9	-0.7276	1.0	1.0	0.999999	4307	0	-0.7276
controlSMG1	72	2.3988e-07	1.0323e-05	0.000646	29	44	-0.24107	0.92651	0.99824	0.999999	3508	12	-0.24107
HNRNPH1NCBP1	9	2.7369e-07	3.441e-06	0.000275	30	9	-0.85601	1.0	1.0	0.999999	4309	0	-0.85601
CCNL1NCBP1	9	2.7566e-07	3.441e-06	0.000275	31	7	-0.8997	0.98801	0.98807	0.999999	3806	1	-0.8997
HNRNPH1MDM2	9	2.8917e-07	3.441e-06	0.000275	32	9	-0.7466	1.0	1.0	0.999999	4306	0	-0.7466
NCBP1ZCCHC8	9	2.9212e-07	3.441e-06	0.000275	33	6	-0.38688	0.79376	0.91217	0.999999	3122	2	-0.38688
HNRNPH1SKIV2L2	9	3.0628e-07	3.441e-06	0.000275	34	9	-0.5873	1.0	1.0	0.999999	4308	0	-0.5873
SMN1NCBP1	9	3.0684e-07	3.441e-06	0.000275	35	8	-1.1027	0.99983	0.99981	0.999999	4214	0	-1.1027
NCBP1DIS3L	9	3.2721e-07	3.441e-06	0.000275	36	7	-0.66917	0.93172	0.96685	0.999999	3517	1	-0.66917
NCBP1SF3B1	9	3.5164e-07	3.441e-06	0.000275	37	8	-0.7441	0.9994	0.99941	0.999999	4153	0	-0.7441
RNASEH2CNCBP1	9	3.7239e-07	3.441e-06	0.000275	38	6	-1.162	0.76888	0.90437	0.999999	3070	2	-1.162
CDK11BNCBP1	9	3.8596e-07	3.441e-06	0.000275	39	7	-0.935	0.97282	0.97861	0.999999	3675	1	-0.935
CPSF3NCBP1	9	4.7078e-07	3.441e-06	0.000275	40	8	-0.96261	0.9996	0.99962	0.999999	4175	0	-0.96261
CTIFNCBP1	9	5.0703e-07	3.441e-06	0.000275	41	6	-0.85497	0.71564	0.87616	0.999999	2931	1	-0.85497
CPSF1NCBP1	9	5.7045e-07	3.441e-06	0.000275	42	7	-1.1181	0.81971	0.92092	0.999999	3166	2	-1.1181
CDK11BSMG1	9	6.2591e-07	3.441e-06	0.000275	43	9	-0.66746	0.99999	0.99999	0.999999	4291	0	-0.66746
NCBP1ALYREF	9	6.4537e-07	3.441e-06	0.000275	44	8	-0.83729	0.86359	0.93767	0.999999	3267	1	-0.83729
WDR33NCBP1	9	7.5854e-07	3.441e-06	0.000275	45	7	-0.74156	0.835	0.9264	0.999999	3198	2	-0.74156
HNRNPH1HNRNPC	9	7.6831e-07	3.441e-06	0.000275	46	9	-0.66752	0.99996	0.99996	0.999999	4255	0	-0.66752
CSTF2NCBP1	9	7.9082e-07	3.441e-06	0.000275	47	6	-0.93936	0.41135	0.67818	0.999999	2268	3	-0.93936
HNRNPH1SMG1	9	8.1338e-07	3.441e-06	0.000275	48	9	-0.91081	0.99998	0.99998	0.999999	4278	0	-0.91081
CNOT7ZC3H18	9	8.1528e-07	3.441e-06	0.000275	49	8	-0.76392	0.99884	0.99882	0.999999	4100	0	-0.76392
HNRNPH1ZC3H18	9	8.7242e-07	3.441e-06	0.000275	50	9	-0.54848	1.0	1.0	0.999999	4305	0	-0.54848
CPSF6EXOSC8	9	8.9041e-07	3.441e-06	0.000275	51	9	-0.35417	1.0	1.0	0.999999	4304	0	-0.35417
RNASEH1NCBP1	9	9.0517e-07	3.441e-06	0.000275	52	7	-1.0185	0.6425	0.83466	0.999999	2762	1	-1.0185
CNOT7MDM2	9	9.3133e-07	3.441e-06	0.000275	53	9	-0.59308	1.0	1.0	0.999999	4303	0	-0.59308
NUDT21PARP1	9	9.5181e-07	3.441e-06	0.000275	54	9	-0.52872	0.99995	0.99993	0.999999	4250	0	-0.52872
NUDT21NCBP1	9	9.7685e-07	3.441e-06	0.000275	55	9	-0.80583	0.99999	0.99999	0.999999	4289	0	-0.80583
DXONCBP1	9	9.9177e-07	5.735e-06	0.000406	56	7	-0.97292	0.67823	0.85481	0.999999	2825	2	-0.97292
CDK12NCBP1	9	1.1563e-06	5.735e-06	0.000406	57	8	-0.80886	0.99686	0.99676	0.999999	3995	0	-0.80886
TP53NCBP1	9	1.3539e-06	5.735e-06	0.000406	58	8	-0.72404	0.9944	0.99427	0.999999	3927	0	-0.72404
SMN1SRRT	9	1.4078e-06	5.735e-06	0.000406	59	9	-0.52395	1.0	1.0	0.999999	4302	0	-0.52395
CDK20NCBP1	9	1.4961e-06	5.735e-06	0.000406	60	6	-1.0629	0.52204	0.76915	0.999999	2544	2	-1.0629
PAPOLANCBP1	9	1.5164e-06	5.735e-06	0.000406	61	8	-0.80175	0.98526	0.98565	0.999999	3776	1	-0.80175
CPSF2NCBP1	9	1.5389e-06	5.735e-06	0.000406	62	7	-0.69942	0.99579	0.99565	0.999999	3968	0	-0.69942
PAN2HNRNPA1	9	1.5776e-06	6.8821e-06	0.000479	63	9	-0.59277	1.0	1.0	0.999999	4301	0	-0.59277
HNRNPH1DIS3L	9	1.7656e-06	1.0323e-05	0.000646	64	8	-0.57094	0.98846	0.98846	0.999999	3812	1	-0.57094
CPSF4NCBP1	9	1.9102e-06	1.0323e-05	0.000646	65	6	-0.62001	0.20083	0.45387	0.999999	1675	2	-0.62001
PARNSMG1	9	1.9306e-06	1.0323e-05	0.000646	66	9	-0.67942	0.99994	0.99992	0.999999	4248	0	-0.67942
MCL1NCBP1	9	2.0852e-06	1.0323e-05	0.000646	67	8	-0.74222	0.99845	0.99839	0.999999	4077	0	-0.74222
NCBP1RBM27	9	2.1602e-06	1.0323e-05	0.000646	68	8	-0.31573	0.88638	0.94712	0.999999	3345	1	-0.31573
DROSHAPTBP1	9	2.2496e-06	1.0323e-05	0.000646	69	9	-0.58821	1.0	1.0	0.999999	4300	0	-0.58821
RNASEH2BNCBP1	9	2.3092e-06	1.2617e-05	0.000672	70	7	-0.92172	0.99981	0.9998	0.999999	4207	0	-0.92172
CNOT7RBM27	9	2.3517e-06	1.2617e-05	0.000672	71	6	-0.4292	0.74383	0.89262	0.999999	3027	2	-0.4292
CCNT1NCBP1	9	2.3804e-06	1.2617e-05	0.000672	72	7	-0.75908	0.87019	0.94046	0.999999	3294	1	-0.75908
CNOT7SRSF1	9	2.4201e-06	1.2617e-05	0.000672	73	8	-0.77633	0.99977	0.99978	0.999999	4197	0	-0.77633
DOT1LNCBP1	9	2.4317e-06	1.2617e-05	0.000672	74	7	-0.92187	0.95322	0.97173	0.999999	3570	1	-0.92187
PARNNCBP1	9	2.4834e-06	1.2617e-05	0.000672	75	7	-0.62538	0.96198	0.97443	0.999999	3619	1	-0.62538
NUDT21EXOSC8	9	2.5825e-06	1.2617e-05	0.000672	76	9	-0.45598	1.0	0.99999	0.999999	4294	0	-0.45598
NUDT21HNRNPA1	9	2.5991e-06	1.2617e-05	0.000672	77	9	-0.79239	1.0	1.0	0.999999	4299	0	-0.79239
CNOT7BRCA2	9	2.6573e-06	1.2617e-05	0.000672	78	8	-0.52037	0.99983	0.99981	0.999999	4213	0	-0.52037
CNOT7EXOSC2	9	2.7861e-06	1.2617e-05	0.000672	79	8	-0.79897	0.99832	0.99826	0.999999	4066	0	-0.79897
ERI1HNRNPA1	9	2.8352e-06	1.2617e-05	0.000672	80	9	-0.81825	1.0	1.0	0.999999	4298	0	-0.81825
NCBP1C17orf85	9	3.0295e-06	1.2617e-05	0.000672	81	7	-0.73875	0.78481	0.90932	0.999999	3101	2	-0.73875
CNOT7PABPN1	9	3.5151e-06	2.1793e-05	0.001107	82	8	-0.8407	0.99805	0.99796	0.999999	4052	0	-0.8407
WDR33SMG1	9	3.5953e-06	2.1793e-05	0.001107	83	8	-0.56306	0.98933	0.9893	0.999999	3836	0	-0.56306
CDK13NCBP1	9	3.7008e-06	2.1793e-05	0.001107	84	6	-0.81868	0.90291	0.95451	0.999999	3397	2	-0.81868
PAPOLARBM27	9	3.8252e-06	2.1793e-05	0.001107	85	8	-0.37657	0.99983	0.99982	0.999999	4215	0	-0.37657
SRSF11ALYREF	9	3.8872e-06	2.4087e-05	0.00113	86	9	-0.3792	1.0	0.99999	0.999999	4297	0	-0.3792
NUDT21SMG5	9	3.964e-06	2.4087e-05	0.00113	87	9	-0.60605	1.0	0.99999	0.999999	4296	0	-0.60605
CCNCNCBP1	9	3.9888e-06	2.4087e-05	0.00113	88	8	-0.5882	0.99978	0.99979	0.999999	4199	0	-0.5882
XRN1NCBP1	9	4.0072e-06	2.4087e-05	0.00113	89	6	-1.0648	0.098117	0.28795	0.994238	1254	2	-1.0648
NCBP1PAF1	9	4.1355e-06	2.4087e-05	0.00113	90	6	-0.77767	0.55454	0.7865	0.999999	2598	3	-0.77767
SMN1HNRNPC	9	4.137e-06	2.4087e-05	0.00113	91	9	-0.58801	1.0	0.99999	0.999999	4295	0	-0.58801
NCBP1SMG1	9	4.1571e-06	2.4087e-05	0.00113	92	9	-0.86522	0.99999	0.99999	0.999999	4288	0	-0.86522
NCBP1PTBP1	9	4.5929e-06	2.6381e-05	0.001224	93	8	-0.68821	0.99988	0.99987	0.999999	4230	0	-0.68821
PAPOLBNCBP1	9	4.8012e-06	2.7528e-05	0.001263	94	6	-0.71774	0.5922	0.80679	0.999999	2669	3	-0.71774
NCBP1EXOSC1	9	5.0551e-06	2.8675e-05	0.001263	95	7	-0.7938	0.82577	0.9231	0.999999	3178	2	-0.7938
NUDT21PTBP1	9	5.1854e-06	2.8675e-05	0.001263	96	9	-0.56606	0.99999	0.99999	0.999999	4292	0	-0.56606
CPSF6PAF1	9	5.2028e-06	2.8675e-05	0.001263	97	9	-0.47059	0.99998	0.99998	0.999999	4271	0	-0.47059
NCBP1THOC5	9	5.2387e-06	2.8675e-05	0.001263	98	8	-0.7503	0.97486	0.97959	0.999999	3680	1	-0.7503
PAPOLAEXOSC1	9	5.4442e-06	3.0969e-05	0.001323	99	9	-0.40491	0.99999	0.99999	0.999999	4290	0	-0.40491
DROSHANCBP1	9	5.5128e-06	3.0969e-05	0.001323	100	8	-0.78327	0.99946	0.99948	0.999999	4159	0	-0.78327
CDK12SMG1	9	5.5976e-06	3.0969e-05	0.001323	101	8	-0.579	0.99774	0.99766	0.999999	4033	0	-0.579
CDK9NCBP1	9	5.6461e-06	3.3263e-05	0.001407	102	7	-0.81518	0.95348	0.97179	0.999999	3573	1	-0.81518
controlHNRNPC	72	5.8521e-06	0.00016173	0.004653	103	43	-0.18639	0.95698	0.99926	0.999999	3587	10	-0.18639
HNRNPH1ZCCHC8	9	5.9841e-06	3.5557e-05	0.00149	104	9	-0.52161	0.99998	0.99998	0.999999	4277	0	-0.52161
HNRNPH1PAF1	9	7.0401e-06	4.2439e-05	0.001744	105	9	-0.65478	0.99998	0.99997	0.999999	4266	0	-0.65478
HNRNPH1EXOSC9	9	7.0966e-06	4.2439e-05	0.001744	106	9	-0.43587	0.99999	0.99999	0.999999	4287	0	-0.43587
HNRNPH1EXOSC4	9	7.6931e-06	4.9321e-05	0.002008	107	8	-0.64744	0.99982	0.99981	0.999999	4211	0	-0.64744
SRSF11control	72	7.7289e-06	0.0002122	0.00576	108	44	-0.18676	0.18635	0.63629	0.999999	1608	14	-0.18676
NCBP1UPF3B	9	7.9367e-06	5.1615e-05	0.002082	109	8	-0.57157	0.24665	0.51917	0.999999	1857	1	-0.57157
CNOT7C17orf85	9	8.6101e-06	5.3909e-05	0.002096	110	8	-0.29273	0.9983	0.99824	0.999999	4064	0	-0.29273
CNOT7EXOSC1	9	8.7029e-06	5.3909e-05	0.002096	111	7	-0.45165	0.98828	0.98827	0.999999	3810	1	-0.45165
CCNHSMG1	9	8.7317e-06	5.3909e-05	0.002096	112	8	-0.59193	0.78978	0.91091	0.999999	3113	1	-0.59193
NCBP1EXOSC6	9	8.8385e-06	5.3909e-05	0.002096	113	7	-0.89709	0.71919	0.87819	0.999999	2945	1	-0.89709
CDK7NCBP1	9	9.1609e-06	5.6203e-05	0.002166	114	7	-0.81225	0.46721	0.72771	0.999999	2413	2	-0.81225
CNOT7EXOSC8	9	9.5027e-06	5.8498e-05	0.002234	115	7	-0.5698	0.99912	0.99914	0.999999	4125	0	-0.5698
ERCC2NCBP1	9	1.0321e-05	6.0792e-05	0.002302	116	6	-0.79826	0.99289	0.99285	0.999999	3903	0	-0.79826
CCNKNCBP1	9	1.0721e-05	6.3086e-05	0.002368	117	6	-0.80455	0.64416	0.8356	0.999999	2765	2	-0.80455
WDR33EXOSC2	9	1.1018e-05	6.538e-05	0.002433	118	7	-0.73101	0.69887	0.8666	0.999999	2878	1	-0.73101
PAPOLAEXOSC9	9	1.1164e-05	6.9968e-05	0.002559	119	9	-0.31473	0.99999	0.99999	0.999999	4285	0	-0.31473
HNRNPH1SRRT	9	1.1224e-05	6.9968e-05	0.002559	120	9	-0.64302	0.99999	0.99999	0.999999	4284	0	-0.64302
HNRNPH1EXOSC2	9	1.1376e-05	7.2262e-05	0.002578	121	9	-0.55883	0.99997	0.99997	0.999999	4264	0	-0.55883
PAPOLAZCCHC8	9	1.1503e-05	7.2262e-05	0.002578	122	9	-0.39323	0.99999	0.99998	0.999999	4281	0	-0.39323
HNRNPH1EXOSC3	9	1.1537e-05	7.2262e-05	0.002578	123	8	-0.61492	0.99231	0.99227	0.999999	3897	0	-0.61492
controlEXOSC2	72	1.2013e-05	0.00029249	0.007173	124	40	-0.24002	0.13561	0.54246	0.999999	1408	13	-0.24002
CPSF6SKIV2L2	9	1.2819e-05	7.685e-05	0.002719	125	7	-0.54924	0.48071	0.73948	0.999999	2448	1	-0.54924
HNRNPH1PABPN1	9	1.2946e-05	8.1438e-05	0.002858	126	9	-0.69925	0.99999	0.99998	0.999999	4283	0	-0.69925
HNRNPH1RBM27	9	1.3022e-05	8.3732e-05	0.002914	127	9	-0.46992	0.99999	0.99998	0.999999	4282	0	-0.46992
FAM103A1NCBP1	9	1.3772e-05	9.2908e-05	0.003182	128	6	-0.70844	0.39472	0.66307	0.999999	2224	2	-0.70844
PAPOLADCP1A	9	1.3805e-05	9.2908e-05	0.003182	129	9	-0.47335	0.99999	0.99998	0.999999	4280	0	-0.47335
CPSF6NCBP1	9	1.4042e-05	9.5202e-05	0.00321	130	6	-0.87205	0.89619	0.95157	0.999999	3375	1	-0.87205
NUDT21SF3B1	9	1.4261e-05	9.5202e-05	0.00321	131	9	-0.53564	0.99993	0.99992	0.999999	4244	0	-0.53564
ERI1NCBP1	9	1.4881e-05	9.7496e-05	0.003237	132	6	-0.6377	0.50927	0.76239	0.999999	2527	1	-0.6377
HNRNPH1SMG6	9	1.5151e-05	9.7496e-05	0.003237	133	9	-0.64826	0.99998	0.99998	0.999999	4279	0	-0.64826
CCNCEXOSC2	9	1.6002e-05	0.00011585	0.003759	134	9	-0.50218	0.99992	0.99991	0.999999	4242	0	-0.50218
HNRNPH1EXOSC8	9	1.6042e-05	0.00011585	0.003759	135	9	-0.65386	0.99998	0.99998	0.999999	4274	0	-0.65386
NUDT21THOC5	9	1.6348e-05	0.00011585	0.003759	136	9	-0.27989	0.99998	0.99998	0.999999	4276	0	-0.27989
ELAC2NCBP1	9	1.6428e-05	0.00011814	0.003777	137	6	-0.7472	0.27631	0.55192	0.999999	1928	1	-0.7472
HNRNPH1RBM7	9	1.6432e-05	0.00011814	0.003777	138	9	-0.66501	0.99998	0.99998	0.999999	4275	0	-0.66501
PAPOLAALYREF	9	1.6715e-05	0.00012273	0.003895	139	7	-0.65866	0.99518	0.99505	0.999999	3951	0	-0.65866
NCBP1DIS3	9	1.7121e-05	0.00012961	0.004083	140	8	-0.8876	0.72277	0.88031	0.999999	2957	1	-0.8876
NUDT21EXOSC7	9	1.7617e-05	0.0001342	0.004197	141	9	-0.33902	0.99998	0.99998	0.999999	4273	0	-0.33902
NUDT21THOC2	9	1.7827e-05	0.00013649	0.004208	142	7	-0.50552	0.99743	0.99731	0.999999	4016	0	-0.50552
NUDT21RBM7	9	1.7908e-05	0.00013649	0.004208	143	8	-0.61569	0.93259	0.96702	0.999999	3518	1	-0.61569
CSTF1NCBP1	9	1.8642e-05	0.00013879	0.004218	144	8	-0.5008	0.98151	0.98325	0.999999	3730	1	-0.5008
CDK12PARP1	9	1.889e-05	0.00013879	0.004218	145	9	-0.3886	0.99998	0.99998	0.999999	4272	0	-0.3886
CDK12HNRNPA1	9	1.9729e-05	0.00014796	0.004466	146	9	-0.71024	0.99998	0.99997	0.999999	4270	0	-0.71024
MTAPNCBP1	9	2.0042e-05	0.00015026	0.004504	147	7	-0.66601	0.72603	0.88225	0.999999	2970	2	-0.66601
CDK12EXOSC2	9	2.0243e-05	0.00015255	0.00451	148	9	-0.36545	0.99998	0.99997	0.999999	4269	0	-0.36545
CNOT7PAF1	9	2.0294e-05	0.00015255	0.00451	149	9	-0.76774	0.99998	0.99997	0.999999	4268	0	-0.76774
NCBP1ZC3H3	9	2.1481e-05	0.00015943	0.004649	150	7	-0.71075	0.85747	0.9352	0.999999	3252	1	-0.71075
PAPOLAPABPN1	9	2.1531e-05	0.00015943	0.004649	151	9	-0.62487	0.99994	0.99992	0.999999	4247	0	-0.62487
PAPOLGHNRNPA1	9	2.1668e-05	0.00016173	0.004653	152	9	-0.37992	0.99998	0.99997	0.999999	4267	0	-0.37992
NCBP1SMG7	9	2.2543e-05	0.0001709	0.004885	153	6	-0.7215	0.98162	0.98332	0.999999	3731	1	-0.7215
NCBP1MDM2	9	2.3252e-05	0.00018467	0.005244	154	7	-0.56972	0.95951	0.97361	0.999999	3601	1	-0.56972
SMN1ZCCHC8	9	2.3805e-05	0.00019155	0.005368	155	9	-0.30667	0.99998	0.99997	0.999999	4265	0	-0.30667
CTIFSMG1	9	2.3817e-05	0.00019155	0.005368	156	8	-0.72897	0.99984	0.99982	0.999999	4216	0	-0.72897
CNOT7DCP1A	9	2.5201e-05	0.00019843	0.005525	157	7	-0.53606	0.96211	0.97447	0.999999	3620	1	-0.53606
CPSF3SMG1	9	2.5503e-05	0.00020073	0.005553	158	7	-0.64626	0.9575	0.97301	0.999999	3591	1	-0.64626
PAPOLASRSF1	9	2.6366e-05	0.0002099	0.00576	159	9	-0.37117	0.99997	0.99997	0.999999	4263	0	-0.37117
CCNCSRSF1	9	2.7015e-05	0.0002122	0.00576	160	9	-0.39405	0.99997	0.99997	0.999999	4262	0	-0.39405
NCBP1RBM7	9	2.8399e-05	0.00021908	0.005873	161	6	-0.87564	0.83654	0.92694	0.999999	3201	2	-0.87564
HNRNPH1UPF1	9	2.8535e-05	0.00021908	0.005873	162	8	-0.55737	0.99305	0.99301	0.999999	3905	0	-0.55737
SMN1ZC3H18	9	2.9429e-05	0.00023743	0.006326	163	8	-0.42196	0.99988	0.99987	0.999999	4231	0	-0.42196
CPSF6ZCCHC8	9	2.9629e-05	0.00023973	0.006348	164	9	-0.30164	0.99997	0.99996	0.999999	4260	0	-0.30164
CSTF2TNCBP1	9	3.0215e-05	0.00024661	0.00649	165	6	-0.65509	0.81247	0.91841	0.999999	3156	1	-0.65509
XRN2HNRNPA1	9	3.088e-05	0.0002512	0.006571	166	9	-0.53216	0.99997	0.99996	0.999999	4259	0	-0.53216
CPSF6MDM2	9	3.206e-05	0.00026152	0.006788	167	8	-0.34049	0.99779	0.9977	0.999999	4035	0	-0.34049
CSTF2HNRNPA1	9	3.228e-05	0.00026267	0.006788	168	8	-0.78287	0.99442	0.9943	0.999999	3929	0	-0.78287
CNOT7NXF1	9	3.3501e-05	0.00027414	0.007011	169	8	-0.56602	0.99991	0.99989	0.999999	4239	0	-0.56602
NUDT21EXOSC5	9	3.3683e-05	0.00027643	0.007011	170	9	-0.44072	0.99997	0.99996	0.999999	4258	0	-0.44072
CNOT7PARP1	9	3.3743e-05	0.00027643	0.007011	171	9	-0.35698	0.99997	0.99996	0.999999	4257	0	-0.35698
DOT1LSRSF1	9	3.376e-05	0.00027872	0.007011	172	7	-0.605	0.91677	0.9613	0.999999	3457	1	-0.605
PAPOLAZC3H18	9	3.4262e-05	0.00028102	0.007011	173	8	-0.56702	0.99106	0.99096	0.999999	3870	0	-0.56702
NCBP1EXOSC8	9	3.4417e-05	0.00028102	0.007011	174	6	-0.6269	0.76167	0.90217	0.999999	3058	2	-0.6269
SMN1EXOSC2	9	3.4531e-05	0.00028331	0.007027	175	8	-0.60711	0.99797	0.99787	0.999999	4046	0	-0.60711
TAF4SRSF1	9	3.5043e-05	0.00028561	0.007044	176	9	-0.2988	0.99996	0.99996	0.999999	4256	0	-0.2988
CPSF6DIS3	9	3.64e-05	0.00029708	0.007244	177	7	-0.47913	0.99904	0.99904	0.999999	4116	0	-0.47913
PAN3NCBP1	9	3.6786e-05	0.00030166	0.007314	178	7	-0.81703	0.10583	0.30155	0.999999	1288	2	-0.81703
CDK11Bcontrol	72	3.701e-05	0.00070771	0.013866	179	39	-0.15707	0.5963	0.94959	0.999999	2673	13	-0.15707
NCBP1ZC3H18	9	3.706e-05	0.00030396	0.007329	180	8	-0.48788	0.99969	0.99968	0.999999	4185	0	-0.48788
HNRNPH1NXF1	9	3.7822e-05	0.00030625	0.007343	181	9	-0.73458	0.99996	0.99996	0.999999	4254	0	-0.73458
PAPOLAEXOSC2	9	3.8223e-05	0.00030855	0.007357	182	8	-0.67355	0.9662	0.97595	0.999999	3636	1	-0.67355
SMN1EXOSC1	9	3.8829e-05	0.00031084	0.007371	183	9	-0.28499	0.99996	0.99996	0.999999	4253	0	-0.28499
SRSF11NCBP1	9	4.1708e-05	0.00033607	0.007926	184	7	-0.52192	0.99856	0.99852	0.999999	4082	0	-0.52192
DROSHAHNRNPA1	9	4.2349e-05	0.00034066	0.007991	185	8	-0.75977	0.99897	0.99895	0.999999	4114	0	-0.75977
NCBP1EXOSC9	9	4.2969e-05	0.00034754	0.008108	186	5	-0.14109	0.41805	0.68411	0.999999	2286	3	-0.14109
CPSF3UPF3B	9	4.3272e-05	0.00034984	0.008118	187	9	-0.40721	0.99996	0.99994	0.999999	4251	0	-0.40721
CDK9control	72	4.4012e-05	0.00080635	0.015131	188	36	-0.10739	0.0392	0.25249	0.945961	840	20	-0.10739
DOT1LHNRNPA1	9	4.525e-05	0.0003636	0.008392	189	7	-0.96077	0.99386	0.99376	0.999999	3920	0	-0.96077
RNASELNCBP1	9	5.0941e-05	0.00040031	0.00919	190	7	-0.45465	0.96074	0.97405	0.999999	3608	1	-0.45465
CPSF6PABPN1	9	5.1698e-05	0.0004026	0.009194	191	8	-0.7337	0.96565	0.97576	0.999999	3630	1	-0.7337
NCBP1EXOSC2	9	5.2656e-05	0.00040948	0.009302	192	8	-0.49858	0.98913	0.98909	0.999999	3831	0	-0.49858
HNRNPH1SF3B1	9	5.3288e-05	0.00041178	0.009305	193	8	-0.55948	0.99869	0.99867	0.999999	4090	0	-0.55948
CDK9SMG1	9	5.361e-05	0.00041636	0.00936	194	7	-0.5155	0.83683	0.92706	0.999999	3202	2	-0.5155
CDK9ZC3H18	9	5.4271e-05	0.00042325	0.009465	195	8	-0.57882	0.7877	0.91028	0.999999	3109	1	-0.57882
FAM208AHNRNPA1	9	5.55e-05	0.00043242	0.009522	196	8	-0.55292	0.99815	0.99807	0.999999	4056	0	-0.55292
CDK19NCBP1	9	5.5858e-05	0.00043242	0.009522	197	6	-0.66599	0.91755	0.9617	0.999999	3460	1	-0.66599
SRSF11PTBP1	9	5.5869e-05	0.00043242	0.009522	198	9	-0.45743	0.99994	0.99993	0.999999	4249	0	-0.45743
SMN1SRSF1	9	5.6369e-05	0.0004393	0.009576	199	8	-0.45338	0.98512	0.98557	0.999999	3773	1	-0.45338
WDR33PTBP1	9	5.6437e-05	0.0004393	0.009576	200	7	-0.67302	0.80033	0.91432	0.999999	3133	1	-0.67302
RNASEH2AHNRNPA1	9	5.7626e-05	0.00044848	0.009678	201	8	-0.8742	0.99933	0.99933	0.999999	4147	0	-0.8742
